 47.510	 32.858	  9.900	  0.431
 47.507	 32.718	 13.200	  1.914
 47.474	 32.721	 14.400	  0.502
 47.478	 32.720	 15.200	  0.815
 47.478	 32.725	 14.900	  0.720
 47.594	 32.805	  9.800	  1.324
 47.757	 32.698	  9.900	  1.962
 47.792	 32.701	  9.800	  1.485
 47.608	 32.756	  9.600	  0.380
 47.752	 32.664	 11.800	  2.935
 47.506	 32.754	 10.900	  3.308
 47.511	 32.853	  8.300	  2.829
 47.576	 32.757	  9.200	  1.275
 47.595	 32.769	  6.800	  0.671
 47.659	 32.755	  9.000	  2.651
 47.558	 32.738	 10.200	  2.891
 47.510	 32.782	 12.000	  0.597
 47.413	 32.706	 13.900	  1.900
 47.501	 32.749	 12.400	  3.534
 47.775	 32.701	  9.400	  0.597
 47.525	 32.729	 11.900	  2.891
 47.518	 32.778	  8.800	  1.484
 47.718	 32.667	 10.800	  1.426
 47.572	 32.675	  4.900	  1.798
 47.732	 32.689	  9.600	  0.421
 47.711	 32.620	 13.000	  1.302
 47.519	 32.775	 11.600	  3.506
 47.594	 32.689	 10.800	  0.806
 47.593	 32.689	 10.200	  0.585
 47.599	 32.691	 11.200	  1.235
 47.521	 32.726	 12.100	  1.240
 47.849	 32.627	  7.400	  0.250
 47.468	 32.709	 14.100	  1.618
 47.468	 32.711	 14.500	  1.921
 47.628	 32.717	  8.200	  1.536
 47.807	 32.714	  9.400	  0.319
 47.682	 32.784	 13.700	  0.430
 47.620	 32.745	  9.800	  0.483
 47.524	 32.726	 14.200	  0.370
 47.642	 32.755	  9.000	  3.020
 47.708	 32.628	 12.600	  3.333
 47.581	 32.812	  8.600	  2.786
 47.542	 32.806	 12.400	  0.848
 47.642	 32.713	 12.800	  0.710
 47.595	 32.794	  9.900	  0.986
 47.723	 32.646	 11.500	  0.079
 47.823	 32.645	 10.600	  3.029
 47.676	 32.701	  9.800	  2.647
 47.476	 32.754	 11.700	  1.808
 47.588	 32.807	  7.400	  1.426
 47.330	 32.744	 10.500	  1.558
 47.791	 32.682	  8.800	  0.231
 47.650	 32.755	  9.400	  0.546
 47.685	 32.734	  9.900	  1.053
 47.737	 32.613	 12.100	  1.787
 47.794	 32.732	 10.600	  1.616
 47.416	 32.706	 13.500	  0.739
 47.539	 32.712	 13.000	  0.435
 47.563	 32.777	  9.300	  1.225
 47.808	 32.720	  9.400	  0.674
 47.526	 32.753	 10.500	  0.720
 47.601	 32.802	  8.700	  2.004
 47.750	 32.638	  3.900	  3.737
 47.596	 32.809	  7.700	  1.239
 47.731	 32.691	  9.200	  5.500
 47.615	 32.716	  9.600	  2.537
 47.599	 32.681	 10.000	  1.597
 47.672	 32.731	  9.500	  4.915
 47.682	 32.703	 10.900	  2.651
 47.775	 32.564	 14.300	  1.536
 47.811	 32.685	 11.100	  0.710
 47.262	 32.749	 13.200	  1.239
 47.538	 32.718	 11.400	  2.891
 47.641	 32.753	  9.100	  0.922
 47.532	 32.776	  8.600	  2.654
 47.491	 32.755	  8.600	  1.302
 47.259	 32.751	 13.300	  1.302
 47.257	 32.754	 12.500	  1.974
 47.570	 32.795	  1.600	  0.945
 47.493	 32.757	  9.500	  0.569
 47.768	 32.700	 11.300	  4.125
 47.709	 32.656	 10.500	  0.430
 47.729	 32.668	 10.800	  2.904
 47.770	 32.699	 10.400	  1.944
 47.506	 32.751	 11.200	  1.328
 47.751	 32.665	 11.300	  1.268
 47.624	 32.692	 10.600	  2.059
 47.640	 32.758	  8.500	  3.189
 47.490	 32.762	 11.700	  0.546
 47.494	 32.760	  9.500	  0.739
 47.524	 32.761	  8.600	  1.705
 47.536	 32.728	 10.600	  0.565
 47.651	 32.762	  8.800	  1.180
 47.493	 32.756	 12.300	  1.011
 47.523	 32.769	 10.100	  1.705
 47.526	 32.778	  9.800	  2.973
 47.730	 32.640	 11.400	  1.953
 47.493	 32.774	  9.000	  1.247
 47.521	 32.748	 10.800	  1.914
 47.806	 32.685	  9.300	  0.625
 47.758	 32.587	 10.800	  3.397
 47.715	 32.645	 11.500	  2.334
 47.489	 32.756	 12.100	  1.038
 47.566	 32.754	  8.700	  3.214
 47.805	 32.795	 10.500	  0.651
 47.588	 32.719	  9.500	  0.709
 47.822	 32.685	 11.900	  2.213
 47.594	 32.778	  7.900	  0.578
 47.771	 32.621	  8.300	  0.475
 47.778	 32.648	  9.700	  1.570
 47.677	 32.820	  8.000	  0.494
 47.510	 32.806	  8.300	  2.025
 47.579	 32.682	 11.700	  1.264
 47.580	 32.774	  7.400	  0.140
 47.537	 32.800	 11.700	  1.588
 47.715	 32.717	 10.000	  0.502
 47.721	 32.681	 10.500	  2.782
 47.668	 32.691	  9.300	  0.946
 47.635	 32.704	  9.200	  0.865
 47.591	 32.685	 11.000	  0.280
 47.701	 32.701	  8.700	  0.605
 47.450	 32.754	 12.100	  0.795
 47.642	 32.757	  8.700	  0.870
 47.501	 32.752	  8.900	  0.472
 47.586	 32.702	 11.900	  3.443
 47.546	 32.746	 11.100	  0.659
 47.754	 32.709	 11.500	  0.202
 47.555	 32.793	  6.000	  0.395
 47.722	 32.669	 10.900	  0.712
 47.518	 32.762	 13.500	  1.940
 47.797	 32.790	  9.600	  0.395
 47.422	 32.759	  8.400	  1.987
 47.757	 32.708	 11.100	  0.311
 47.752	 32.704	 11.400	  1.038
 47.557	 32.768	  7.200	  1.921
 47.675	 32.673	 10.600	  0.838
 47.760	 32.713	 11.600	  0.510
 47.575	 32.704	 11.800	  0.870
 47.696	 32.741	  9.600	  0.874
 47.432	 32.731	 10.500	  2.636
 47.571	 32.707	  6.000	  1.235
 47.557	 32.755	  9.000	  2.354
 47.582	 32.788	  6.200	  1.079
 47.784	 32.779	 12.900	  1.028
 47.726	 32.659	 10.600	  2.462
 47.655	 32.727	 14.900	  1.558
 47.489	 32.730	 12.600	  0.712
 47.450	 32.713	 16.500	  0.785
 47.470	 32.747	 11.300	  0.129
 47.673	 32.695	  9.100	  3.100
 47.653	 32.645	 14.000	  1.201
 47.498	 32.798	  8.600	  1.914
 47.730	 32.634	 10.000	  0.569
 47.526	 32.759	  6.800	  2.004
 47.546	 32.718	 12.300	  0.500
 47.528	 32.720	 13.100	  2.779
 47.527	 32.722	 12.000	  2.660
 47.397	 32.754	 13.100	  0.051
 47.624	 32.656	  9.900	  2.660
 47.786	 32.721	 11.100	  1.810
 47.669	 32.660	 10.800	  1.798
 47.816	 32.672	 12.000	  1.683
 47.532	 32.749	  9.400	  0.958
 47.542	 32.754	  8.700	  0.390
 47.689	 32.715	  9.600	  0.475
 47.585	 32.689	 11.800	  1.328
 47.794	 32.716	  9.100	  0.874
 47.850	 32.670	  6.300	  1.521
 47.601	 32.803	  8.300	  0.557
 47.812	 32.680	  9.500	  0.500
 47.735	 32.757	  9.000	  0.614
 47.587	 32.713	  9.900	  1.416
 47.613	 32.699	 11.600	  1.426
 47.628	 32.661	 11.500	  0.892
 47.630	 32.702	 11.100	  0.539
 47.658	 32.692	 11.200	  0.938
 47.568	 32.704	 10.400	  1.953
 47.448	 32.747	 11.000	  2.560
